timestamp,server_id,cpu,memory,temperature,power,scenario,label
2026-09-10T02:00:30+00:00,server01,20.93,54.08,38.25,162.71,normal,0
2026-09-10T02:00:40+00:00,server01,35.18,43.01,40.67,176.94,normal,0
2026-09-10T02:00:50+00:00,server01,58.58,61.72,49.37,259.05,normal,0
2026-09-10T02:01:00+00:00,server01,46.19,28.38,50.35,207.1,normal,0
2026-09-10T02:01:10+00:00,server01,90.94,76.87,62.04,327.78,normal,0
2026-09-10T02:01:20+00:00,server01,17.84,66.8,36.13,148.02,normal,0
2026-09-10T02:01:30+00:00,server01,14.03,48.05,29.35,134.97,normal,0
2026-09-10T02:01:40+00:00,server01,15.17,60.22,34.51,137.1,normal,0
2026-09-10T02:01:50+00:00,server01,72.41,70.78,55.15,291.19,normal,0
2026-09-10T02:02:00+00:00,server01,82.44,73.4,60.74,305.68,normal,0
2026-09-10T02:02:10+00:00,server01,50.39,53.09,71.95,206.54,cooling_fault,1
2026-09-10T02:02:20+00:00,server01,79.68,58.56,53.85,276.35,normal,0
2026-09-10T02:02:30+00:00,server01,74.34,45.29,55.2,260.18,normal,0
2026-09-10T02:02:40+00:00,server01,24.22,75.51,38.63,172.22,normal,0
2026-09-10T02:02:50+00:00,server01,47.5,65.79,48.5,216.53,normal,0
2026-09-10T02:03:00+00:00,server01,17.66,41.4,36.19,134.93,normal,0
2026-09-10T02:03:10+00:00,server01,27.02,59.72,38.95,150.12,normal,0
2026-09-10T02:03:20+00:00,server01,49.49,28.98,47.73,211.38,normal,0
2026-09-10T02:03:30+00:00,server01,24.03,26.01,57.97,161.27,cooling_fault,1
2026-09-10T02:03:40+00:00,server01,14.97,44.7,35.48,124.26,normal,0
2026-09-10T02:03:50+00:00,server01,63.6,48.28,49.11,249.28,normal,0
2026-09-10T02:04:00+00:00,server01,97.28,100.0,68.1,349.22,overload,1
2026-09-10T02:04:10+00:00,server01,91.76,35.17,65.96,304.45,normal,0
2026-09-10T02:04:20+00:00,server01,54.61,39.07,45.43,222.38,normal,0
2026-09-10T02:04:30+00:00,server01,69.34,43.28,55.84,257.55,normal,0
2026-09-10T02:04:40+00:00,server01,57.8,52.87,49.39,238.34,normal,0
2026-09-10T02:04:50+00:00,server01,33.25,56.21,39.29,169.77,normal,0
2026-09-10T02:05:00+00:00,server01,11.71,61.83,34.94,127.03,normal,0
2026-09-10T02:05:10+00:00,server01,77.84,68.67,81.84,298.52,cooling_fault,1
2026-09-10T02:05:20+00:00,server01,46.63,59.23,47.06,203.78,normal,0
2026-09-10T02:05:30+00:00,server01,81.48,49.38,58.73,286.8,normal,0
2026-09-10T02:05:40+00:00,server01,71.45,44.91,53.59,252.25,normal,0
2026-09-10T02:05:50+00:00,server01,63.07,64.48,88.27,247.78,cooling_fault,1
2026-09-10T02:06:00+00:00,server01,34.68,44.1,46.03,174.2,normal,0
2026-09-10T02:06:10+00:00,server01,34.05,66.37,41.24,177.66,normal,0
2026-09-10T02:06:20+00:00,server01,91.52,52.02,58.22,318.44,normal,0
2026-09-10T02:06:30+00:00,server01,34.08,66.39,42.84,186.43,normal,0
2026-09-10T02:06:40+00:00,server01,61.33,68.87,52.8,255.27,normal,0
2026-09-10T02:06:50+00:00,server01,16.92,34.84,37.18,135.44,normal,0
2026-09-10T02:07:00+00:00,server01,90.69,41.4,63.12,309.5,normal,0
2026-09-10T02:07:10+00:00,server01,49.7,27.21,44.56,218.25,normal,0
2026-09-10T02:07:20+00:00,server01,94.92,50.06,63.35,337.07,normal,0
2026-09-10T02:07:30+00:00,server01,45.58,78.23,44.83,218.64,normal,0
2026-09-10T02:07:40+00:00,server01,92.83,64.3,57.51,313.63,normal,0
2026-09-10T02:07:50+00:00,server01,31.66,50.21,63.08,169.27,cooling_fault,1
2026-09-10T02:08:00+00:00,server01,88.59,15.62,58.51,298.58,normal,0
2026-09-10T02:08:10+00:00,server01,26.35,59.01,38.31,156.72,normal,0
2026-09-10T02:08:20+00:00,server01,41.82,48.64,42.44,194.46,normal,0
2026-09-10T02:08:30+00:00,server01,79.69,50.5,60.77,296.26,normal,0
2026-09-10T02:08:40+00:00,server01,43.65,50.06,44.51,206.62,normal,0
2026-09-10T02:08:50+00:00,server01,46.59,38.12,43.4,220.41,normal,0
2026-09-10T02:09:00+00:00,server01,27.63,76.47,65.8,173.87,cooling_fault,1
2026-09-10T02:09:10+00:00,server01,87.34,52.46,56.42,304.66,normal,0
2026-09-10T02:09:20+00:00,server01,52.25,56.29,41.29,221.54,normal,0
2026-09-10T02:09:30+00:00,server01,17.92,42.84,38.05,129.93,normal,0
2026-09-10T02:09:40+00:00,server01,25.11,56.37,33.17,147.99,normal,0
2026-09-10T02:09:50+00:00,server01,94.78,96.18,59.53,342.03,overload,1
2026-09-10T02:10:00+00:00,server01,15.86,29.26,32.27,130.18,normal,0
2026-09-10T02:10:10+00:00,server01,43.66,63.44,45.33,195.6,normal,0
2026-09-10T02:10:20+00:00,server01,39.31,35.82,44.97,176.11,normal,0
2026-09-10T02:10:30+00:00,server01,91.08,59.45,60.41,327.67,normal,0
2026-09-10T02:10:40+00:00,server01,27.2,43.67,39.69,150.52,normal,0
2026-09-10T02:10:50+00:00,server01,17.42,44.11,32.45,123.74,normal,0
2026-09-10T02:11:00+00:00,server01,16.11,64.41,30.84,127.03,normal,0
2026-09-10T02:11:10+00:00,server01,93.27,59.82,90.21,327.09,cooling_fault,1
2026-09-10T02:11:20+00:00,server01,11.2,30.73,41.26,103.34,normal,0
2026-09-10T02:11:30+00:00,server01,70.87,32.55,58.86,279.23,normal,0
2026-09-10T02:11:40+00:00,server01,25.65,21.45,38.25,145.47,normal,0
2026-09-10T02:11:50+00:00,server01,32.42,60.93,42.32,173.56,normal,0
2026-09-10T02:12:00+00:00,server01,56.6,55.19,52.48,238.72,normal,0
2026-09-10T02:12:10+00:00,server01,28.84,43.67,36.93,168.37,normal,0
2026-09-10T02:12:20+00:00,server01,90.49,60.95,62.3,325.05,normal,0
2026-09-10T02:12:30+00:00,server01,53.42,77.21,74.16,228.95,cooling_fault,1
2026-09-10T02:12:40+00:00,server01,43.38,65.55,48.89,203.37,normal,0
2026-09-10T02:12:50+00:00,server01,90.09,94.83,61.41,318.85,overload,1
2026-09-10T02:13:00+00:00,server01,32.08,48.88,41.31,155.64,normal,0
2026-09-10T02:13:10+00:00,server01,66.87,45.57,75.09,264.63,cooling_fault,1
2026-09-10T02:13:20+00:00,server01,97.55,93.63,63.42,335.78,overload,1
2026-09-10T02:13:30+00:00,server01,69.81,45.73,75.29,248.76,cooling_fault,1
2026-09-10T02:13:40+00:00,server01,33.91,80.51,39.86,187.91,normal,0
2026-09-10T02:13:50+00:00,server01,65.01,66.17,55.08,258.48,normal,0
2026-09-10T02:14:00+00:00,server01,65.18,34.48,50.4,241.81,normal,0
2026-09-10T02:14:10+00:00,server01,33.31,72.95,38.93,184.09,normal,0
2026-09-10T02:14:20+00:00,server01,55.84,44.65,76.95,221.98,cooling_fault,1
2026-09-10T02:14:30+00:00,server01,75.01,45.26,52.49,275.62,normal,0
2026-09-10T02:14:40+00:00,server01,60.24,88.58,55.37,248.69,normal,0
2026-09-10T02:14:50+00:00,server01,65.99,42.43,56.6,254.01,normal,0
2026-09-10T02:15:00+00:00,server01,70.52,80.84,55.19,272.6,normal,0
2026-09-10T02:15:10+00:00,server01,80.36,50.19,58.14,289.48,normal,0
2026-09-10T02:15:20+00:00,server01,60.11,31.86,48.38,226.1,normal,0
2026-09-10T02:15:30+00:00,server01,77.85,52.47,83.03,272.78,cooling_fault,1
2026-09-10T02:15:40+00:00,server01,54.1,63.92,46.76,230.3,normal,0
2026-09-10T02:15:50+00:00,server01,63.28,44.6,51.63,245.99,normal,0
2026-09-10T02:16:00+00:00,server01,52.76,33.35,45.58,215.43,normal,0
2026-09-10T02:16:10+00:00,server01,54.96,52.34,49.42,234.73,normal,0
2026-09-10T02:16:20+00:00,server01,12.66,46.88,36.15,127.44,normal,0
2026-09-10T02:16:30+00:00,server01,55.72,67.99,51.64,238.82,normal,0
2026-09-10T02:16:40+00:00,server01,87.15,70.95,58.55,305.43,normal,0
2026-09-10T02:16:50+00:00,server01,33.82,42.64,41.61,173.21,normal,0
2026-09-10T02:17:00+00:00,server01,11.65,52.64,33.6,135.08,normal,0
2026-09-10T02:17:10+00:00,server01,70.08,15.82,77.6,249.78,cooling_fault,1
2026-09-10T02:17:20+00:00,server01,62.0,67.91,51.93,246.21,normal,0
2026-09-10T02:17:30+00:00,server01,20.83,42.73,32.14,139.27,normal,0
2026-09-10T02:17:40+00:00,server01,100.0,95.18,63.69,339.08,overload,1
2026-09-10T02:17:50+00:00,server01,71.51,63.26,57.48,274.1,normal,0
2026-09-10T02:18:00+00:00,server01,19.99,57.56,34.66,160.04,normal,0
2026-09-10T02:18:10+00:00,server01,78.53,18.72,61.31,285.84,normal,0
2026-09-10T02:18:20+00:00,server01,26.16,63.38,37.23,166.16,normal,0
2026-09-10T02:18:30+00:00,server01,40.32,71.9,47.04,192.69,normal,0
2026-09-10T02:18:40+00:00,server01,67.71,65.99,50.7,265.16,normal,0
2026-09-10T02:18:50+00:00,server01,11.2,70.15,33.01,126.21,normal,0
2026-09-10T02:19:00+00:00,server01,99.05,92.7,65.72,344.96,overload,1
2026-09-10T02:19:10+00:00,server01,12.78,75.74,60.28,125.33,cooling_fault,1
2026-09-10T02:19:20+00:00,server01,42.67,100.0,45.79,209.35,normal,0
2026-09-10T02:19:30+00:00,server01,90.48,95.28,67.65,324.8,overload,1
2026-09-10T02:19:40+00:00,server01,94.81,99.36,64.31,330.65,overload,1
2026-09-10T02:19:50+00:00,server01,25.87,60.42,43.07,168.64,normal,0
2026-09-10T02:20:00+00:00,server01,49.54,35.08,48.94,198.65,normal,0
2026-09-10T02:20:10+00:00,server01,96.91,91.59,60.85,339.31,overload,1
2026-09-10T02:20:20+00:00,server01,79.32,64.11,57.98,283.62,normal,0
2026-09-10T02:20:30+00:00,server01,94.47,96.23,64.07,318.79,overload,1
2026-09-10T02:20:40+00:00,server01,69.5,56.19,50.07,282.51,normal,0
2026-09-10T02:20:50+00:00,server01,86.21,60.99,59.07,299.39,normal,0
2026-09-10T02:21:00+00:00,server01,61.4,67.33,78.8,239.54,cooling_fault,1
2026-09-10T02:21:10+00:00,server01,78.81,59.25,52.67,270.6,normal,0
2026-09-10T02:21:20+00:00,server01,68.49,25.16,55.59,268.87,normal,0
2026-09-10T02:21:30+00:00,server01,11.04,55.13,36.53,132.01,normal,0
2026-09-10T02:21:40+00:00,server01,63.33,59.51,79.38,248.79,cooling_fault,1
2026-09-10T02:21:50+00:00,server01,96.15,99.14,67.28,344.33,overload,1
2026-09-10T02:22:00+00:00,server01,94.84,99.87,64.82,363.75,overload,1
2026-09-10T02:22:10+00:00,server01,27.13,61.28,40.69,179.1,normal,0
2026-09-10T02:22:20+00:00,server01,98.71,98.49,66.66,338.77,overload,1
2026-09-10T02:22:30+00:00,server01,81.42,63.99,59.11,296.42,normal,0
2026-09-10T02:22:40+00:00,server01,78.99,55.47,55.1,277.82,normal,0
2026-09-10T02:22:50+00:00,server01,75.11,54.6,82.15,280.66,cooling_fault,1
2026-09-10T02:23:00+00:00,server01,15.81,50.98,34.23,137.1,normal,0
2026-09-10T02:23:10+00:00,server01,90.94,69.72,56.62,328.1,normal,0
2026-09-10T02:23:20+00:00,server01,56.06,59.38,52.98,228.62,normal,0
2026-09-10T02:23:30+00:00,server01,60.05,47.84,48.62,241.2,normal,0
2026-09-10T02:23:40+00:00,server01,53.52,35.93,45.49,222.39,normal,0
2026-09-10T02:23:50+00:00,server01,26.6,49.2,41.61,156.67,normal,0
2026-09-10T02:24:00+00:00,server01,29.13,76.13,32.58,179.14,normal,0
2026-09-10T02:24:10+00:00,server01,23.11,80.38,35.95,154.14,normal,0
2026-09-10T02:24:20+00:00,server01,54.11,48.37,44.22,217.45,normal,0
2026-09-10T02:24:30+00:00,server01,74.3,61.77,55.22,271.58,normal,0
2026-09-10T02:24:40+00:00,server01,11.65,48.35,37.37,116.69,normal,0
2026-09-10T02:24:50+00:00,server01,41.93,55.0,70.71,213.86,cooling_fault,1
2026-09-10T02:25:00+00:00,server01,73.11,59.89,55.7,273.78,normal,0
2026-09-10T02:25:10+00:00,server01,10.19,54.21,35.41,116.38,normal,0
2026-09-10T02:25:20+00:00,server01,29.42,44.26,40.6,151.91,normal,0
2026-09-10T02:25:30+00:00,server01,30.13,48.36,43.68,170.6,normal,0
2026-09-10T02:25:40+00:00,server01,90.69,100.0,58.16,339.88,overload,1
2026-09-10T02:25:50+00:00,server01,35.19,42.18,42.77,173.35,normal,0
2026-09-10T02:26:00+00:00,server01,95.25,88.88,66.7,334.62,overload,1
2026-09-10T02:26:10+00:00,server01,57.15,60.38,47.32,217.23,normal,0
2026-09-10T02:26:20+00:00,server01,66.14,52.01,49.7,255.05,normal,0
2026-09-10T02:26:30+00:00,server01,13.82,43.74,37.37,123.39,normal,0
2026-09-10T02:26:40+00:00,server01,92.4,60.29,63.36,316.88,normal,0
2026-09-10T02:26:50+00:00,server01,94.31,69.53,64.35,325.77,normal,0
2026-09-10T02:27:00+00:00,server01,13.44,31.68,32.94,112.68,normal,0
2026-09-10T02:27:10+00:00,server01,80.42,21.96,53.61,278.54,normal,0
2026-09-10T02:27:20+00:00,server01,30.53,84.17,41.62,182.31,normal,0
2026-09-10T02:27:30+00:00,server01,34.51,49.29,41.23,182.51,normal,0
2026-09-10T02:27:40+00:00,server01,19.11,57.74,66.81,134.59,cooling_fault,1
2026-09-10T02:27:50+00:00,server01,82.78,58.75,59.17,292.57,normal,0
2026-09-10T02:28:00+00:00,server01,49.13,54.27,45.8,208.72,normal,0
2026-09-10T02:28:10+00:00,server01,74.29,74.05,54.4,282.46,normal,0
2026-09-10T02:28:20+00:00,server01,90.91,99.29,61.41,333.93,overload,1
2026-09-10T02:28:30+00:00,server01,74.87,42.0,59.91,274.78,normal,0
2026-09-10T02:28:40+00:00,server01,82.3,72.35,61.1,287.84,normal,0
2026-09-10T02:28:50+00:00,server01,29.92,65.91,40.98,160.46,normal,0
2026-09-10T02:29:00+00:00,server01,50.93,54.2,42.86,222.71,normal,0
2026-09-10T02:29:10+00:00,server01,96.54,100.0,66.33,338.32,overload,1
2026-09-10T02:29:20+00:00,server01,51.95,40.56,74.51,199.57,cooling_fault,1
2026-09-10T02:29:30+00:00,server01,71.69,56.52,51.86,272.39,normal,0
2026-09-10T02:29:40+00:00,server01,67.44,55.1,51.3,256.41,normal,0
2026-09-10T02:29:50+00:00,server01,12.08,63.85,41.64,123.17,normal,0
2026-09-10T02:30:00+00:00,server01,79.15,58.18,58.85,286.99,normal,0
2026-09-10T02:30:10+00:00,server01,57.07,69.79,51.59,237.81,normal,0
2026-09-10T02:30:20+00:00,server01,40.96,42.74,45.23,185.12,normal,0
2026-09-10T02:30:30+00:00,server01,51.58,44.82,49.59,219.31,normal,0
2026-09-10T02:30:40+00:00,server01,98.27,96.17,65.04,344.37,overload,1
2026-09-10T02:30:50+00:00,server01,64.72,55.89,75.09,265.64,cooling_fault,1
2026-09-10T02:31:00+00:00,server01,27.23,50.2,44.81,153.19,normal,0
2026-09-10T02:31:10+00:00,server01,38.17,59.85,39.24,185.75,normal,0
2026-09-10T02:31:20+00:00,server01,65.39,47.5,71.94,259.88,cooling_fault,1
2026-09-10T02:31:30+00:00,server01,19.04,44.48,41.47,145.04,normal,0
2026-09-10T02:31:40+00:00,server01,49.7,64.08,46.61,217.14,normal,0
2026-09-10T02:31:50+00:00,server01,47.96,56.37,49.65,218.49,normal,0
2026-09-10T02:32:00+00:00,server01,86.47,28.92,57.09,298.74,normal,0
2026-09-10T02:32:10+00:00,server01,33.2,70.59,38.06,178.97,normal,0
2026-09-10T02:32:20+00:00,server01,14.51,76.47,37.8,140.08,normal,0
2026-09-10T02:32:30+00:00,server01,27.06,54.88,40.57,154.08,normal,0
2026-09-10T02:32:40+00:00,server01,94.56,65.36,66.27,328.73,normal,0
2026-09-10T02:32:50+00:00,server01,81.78,63.47,58.68,273.75,normal,0
2026-09-10T02:33:00+00:00,server01,96.41,92.54,66.73,333.73,overload,1
2026-09-10T02:33:10+00:00,server01,87.9,81.72,65.63,318.34,normal,0
2026-09-10T02:33:20+00:00,server01,78.93,36.15,59.56,274.39,normal,0
2026-09-10T02:33:30+00:00,server01,33.91,62.52,42.22,155.55,normal,0
2026-09-10T02:33:40+00:00,server01,16.59,61.69,35.5,151.46,normal,0
2026-09-10T02:33:50+00:00,server01,39.57,59.67,70.6,201.22,cooling_fault,1
2026-09-10T02:34:00+00:00,server01,50.09,18.42,46.1,211.83,normal,0
2026-09-10T02:34:10+00:00,server01,66.83,57.23,57.25,255.2,normal,0
2026-09-10T02:34:20+00:00,server01,93.09,77.52,57.46,323.0,normal,0
2026-09-10T02:34:30+00:00,server01,17.35,58.6,35.19,145.27,normal,0
2026-09-10T02:34:40+00:00,server01,86.6,59.95,63.85,320.95,normal,0
2026-09-10T02:34:50+00:00,server01,53.06,54.19,50.24,222.68,normal,0
2026-09-10T02:35:00+00:00,server01,62.06,74.46,48.3,247.82,normal,0
2026-09-10T02:35:10+00:00,server01,61.44,48.66,49.51,237.65,normal,0
2026-09-10T02:35:20+00:00,server01,30.12,39.96,48.73,169.0,normal,0
2026-09-10T02:35:30+00:00,server01,21.15,56.01,39.94,162.29,normal,0
2026-09-10T02:35:40+00:00,server01,34.3,66.81,39.91,174.1,normal,0
2026-09-10T02:35:50+00:00,server01,83.86,41.55,55.82,296.22,normal,0
2026-09-10T02:36:00+00:00,server01,51.02,39.34,46.44,209.4,normal,0
2026-09-10T02:36:10+00:00,server01,15.54,68.21,60.36,137.43,cooling_fault,1
2026-09-10T02:36:20+00:00,server01,53.12,43.52,74.27,218.66,cooling_fault,1
2026-09-10T02:36:30+00:00,server01,28.22,61.4,38.53,167.31,normal,0
2026-09-10T02:36:40+00:00,server01,47.96,56.06,44.92,204.36,normal,0
2026-09-10T02:36:50+00:00,server01,33.43,63.5,39.62,199.45,normal,0
2026-09-10T02:37:00+00:00,server01,59.75,66.93,83.32,237.19,cooling_fault,1
2026-09-10T02:37:10+00:00,server01,21.63,48.31,39.25,147.62,normal,0
2026-09-10T02:37:20+00:00,server01,91.21,60.73,64.32,309.6,normal,0
2026-09-10T02:37:30+00:00,server01,81.63,56.51,56.7,287.88,normal,0
2026-09-10T02:37:40+00:00,server01,49.32,35.75,42.76,207.54,normal,0
2026-09-10T02:37:50+00:00,server01,47.08,59.4,47.27,204.87,normal,0
2026-09-10T02:38:00+00:00,server01,89.95,65.74,61.2,324.24,normal,0
2026-09-10T02:38:10+00:00,server01,55.95,47.65,44.14,230.72,normal,0
2026-09-10T02:38:20+00:00,server01,69.84,61.33,53.4,259.57,normal,0
2026-09-10T02:38:30+00:00,server01,76.88,46.59,60.24,271.42,normal,0
2026-09-10T02:38:40+00:00,server01,72.91,68.03,54.45,277.7,normal,0
2026-09-10T02:38:50+00:00,server01,20.45,41.4,37.01,138.65,normal,0
2026-09-10T02:39:00+00:00,server01,46.47,50.18,43.09,209.18,normal,0
2026-09-10T02:39:10+00:00,server01,21.61,50.62,44.29,129.13,normal,0
2026-09-10T02:39:20+00:00,server01,95.99,92.66,66.3,344.68,overload,1
2026-09-10T02:39:30+00:00,server01,11.98,53.32,33.88,124.11,normal,0
2026-09-10T02:39:40+00:00,server01,75.89,66.3,52.87,273.62,normal,0
2026-09-10T02:39:50+00:00,server01,47.61,58.75,48.18,200.47,normal,0
2026-09-10T02:40:00+00:00,server01,59.68,57.52,53.45,232.59,normal,0
2026-09-10T02:40:10+00:00,server01,42.94,97.86,45.93,225.26,normal,0
2026-09-10T02:40:20+00:00,server01,38.93,40.16,46.8,173.49,normal,0
2026-09-10T02:40:30+00:00,server01,43.48,15.25,44.2,194.15,normal,0
2026-09-10T02:40:40+00:00,server01,68.82,42.25,50.17,257.27,normal,0
2026-09-10T02:40:50+00:00,server01,94.95,98.68,60.68,340.0,overload,1
2026-09-10T02:41:00+00:00,server01,91.33,91.04,62.0,342.35,overload,1
2026-09-10T02:41:10+00:00,server01,28.42,8.34,42.15,149.94,normal,0
2026-09-10T02:41:20+00:00,server01,37.54,60.25,71.52,184.59,cooling_fault,1
2026-09-10T02:41:30+00:00,server01,43.12,61.13,46.72,201.72,normal,0
2026-09-10T02:41:40+00:00,server01,39.02,35.07,49.59,179.32,normal,0
2026-09-10T02:41:50+00:00,server01,74.41,56.01,54.88,275.24,normal,0
2026-09-10T02:42:00+00:00,server01,23.07,19.64,43.72,140.07,normal,0
2026-09-10T02:42:10+00:00,server01,82.96,47.93,57.02,305.24,normal,0
2026-09-10T02:42:20+00:00,server01,78.06,45.24,55.96,278.95,normal,0
2026-09-10T02:42:30+00:00,server01,29.36,35.27,34.44,152.35,normal,0
2026-09-10T02:42:40+00:00,server01,30.12,43.99,34.5,157.34,normal,0
2026-09-10T02:42:50+00:00,server01,23.49,57.81,35.21,141.44,normal,0
2026-09-10T02:43:00+00:00,server01,10.79,68.02,36.48,131.34,normal,0
2026-09-10T02:43:10+00:00,server01,63.27,50.18,51.54,263.19,normal,0
2026-09-10T02:43:20+00:00,server01,45.02,73.18,41.36,204.85,normal,0
2026-09-10T02:43:30+00:00,server01,87.41,31.06,87.97,304.42,cooling_fault,1
2026-09-10T02:43:40+00:00,server01,38.29,56.3,40.7,186.12,normal,0
2026-09-10T02:43:50+00:00,server01,10.58,37.19,34.25,105.74,normal,0
2026-09-10T02:44:00+00:00,server01,29.0,48.34,42.96,168.73,normal,0
2026-09-10T02:44:10+00:00,server01,28.54,46.88,40.81,157.54,normal,0
2026-09-10T02:44:20+00:00,server01,47.36,49.77,47.26,221.35,normal,0
2026-09-10T02:44:30+00:00,server01,29.97,63.39,36.09,162.13,normal,0
2026-09-10T02:44:40+00:00,server01,34.76,53.65,44.01,189.55,normal,0
2026-09-10T02:44:50+00:00,server01,88.16,23.77,61.07,298.91,normal,0
2026-09-10T02:45:00+00:00,server01,61.78,73.61,53.98,242.66,normal,0
2026-09-10T02:45:10+00:00,server01,10.63,43.37,35.22,121.39,normal,0
2026-09-10T02:45:20+00:00,server01,26.84,56.53,34.21,160.98,normal,0
2026-09-10T02:45:30+00:00,server01,30.46,49.94,43.15,169.59,normal,0
2026-09-10T02:45:40+00:00,server01,94.91,71.84,66.8,331.91,normal,0
2026-09-10T02:45:50+00:00,server01,29.17,65.25,61.56,183.43,cooling_fault,1
2026-09-10T02:46:00+00:00,server01,94.84,93.0,63.97,322.15,overload,1
2026-09-10T02:46:10+00:00,server01,24.33,60.56,36.95,154.45,normal,0
2026-09-10T02:46:20+00:00,server01,53.6,83.34,79.3,236.48,cooling_fault,1
2026-09-10T02:46:30+00:00,server01,35.02,71.95,39.77,185.01,normal,0
2026-09-10T00:00:00+00:00,server02,28.98,85.98,65.46,158.35,cooling_fault,1
2026-09-10T00:00:10+00:00,server02,24.83,45.05,40.57,155.14,normal,0
2026-09-10T00:00:20+00:00,server02,45.16,56.89,69.17,196.57,cooling_fault,1
2026-09-10T00:00:30+00:00,server02,45.04,52.33,41.52,211.71,normal,0
2026-09-10T00:00:40+00:00,server02,57.23,45.7,75.62,235.55,cooling_fault,1
2026-09-10T00:00:50+00:00,server02,93.86,96.76,63.44,320.61,overload,1
2026-09-10T00:01:00+00:00,server02,91.68,96.26,63.26,331.12,overload,1
2026-09-10T00:01:10+00:00,server02,98.48,90.32,64.27,338.94,overload,1
2026-09-10T00:01:20+00:00,server02,88.74,71.16,60.03,320.58,normal,0
2026-09-10T00:01:30+00:00,server02,62.92,51.13,51.12,240.78,normal,0
2026-09-10T00:01:40+00:00,server02,13.56,31.14,29.79,125.28,normal,0
2026-09-10T00:01:50+00:00,server02,35.47,66.71,62.33,173.85,cooling_fault,1
2026-09-10T00:02:00+00:00,server02,96.0,96.05,62.34,331.74,overload,1
2026-09-10T00:02:10+00:00,server02,92.43,97.65,60.02,339.87,overload,1
2026-09-10T00:02:20+00:00,server02,80.97,48.61,50.47,287.94,normal,0
2026-09-10T00:02:30+00:00,server02,65.97,26.71,56.57,252.9,normal,0
2026-09-10T00:02:40+00:00,server02,10.32,70.21,29.2,131.53,normal,0
2026-09-10T00:02:50+00:00,server02,94.25,38.14,63.0,311.05,normal,0
2026-09-10T00:03:00+00:00,server02,72.35,23.09,59.44,267.79,normal,0
2026-09-10T00:03:10+00:00,server02,63.18,70.29,53.37,253.91,normal,0
2026-09-10T00:03:20+00:00,server02,26.33,55.47,39.16,157.65,normal,0
2026-09-10T00:03:30+00:00,server02,42.72,55.52,41.81,205.59,normal,0
2026-09-10T00:03:40+00:00,server02,95.35,94.11,64.45,320.11,overload,1
2026-09-10T00:03:50+00:00,server02,67.94,73.3,52.34,264.65,normal,0
2026-09-10T00:04:00+00:00,server02,47.66,73.58,71.84,219.78,cooling_fault,1
2026-09-10T00:04:10+00:00,server02,24.63,44.72,35.67,147.43,normal,0
2026-09-10T00:04:20+00:00,server02,14.43,65.65,38.96,126.52,normal,0
2026-09-10T00:04:30+00:00,server02,30.83,85.46,41.71,183.48,normal,0
2026-09-10T00:04:40+00:00,server02,41.88,62.64,43.9,207.92,normal,0
2026-09-10T00:04:50+00:00,server02,57.67,39.67,47.55,243.17,normal,0
2026-09-10T00:05:00+00:00,server02,21.7,55.55,35.15,155.86,normal,0
2026-09-10T00:05:10+00:00,server02,95.22,96.83,62.76,335.7,overload,1
2026-09-10T00:05:20+00:00,server02,25.65,79.7,40.73,171.9,normal,0
2026-09-10T00:05:30+00:00,server02,34.93,64.81,42.74,171.89,normal,0
2026-09-10T00:05:40+00:00,server02,53.3,47.34,53.1,225.96,normal,0
2026-09-10T00:05:50+00:00,server02,15.28,56.22,32.54,133.64,normal,0
2026-09-10T00:06:00+00:00,server02,91.9,93.38,61.19,331.88,overload,1
2026-09-10T00:06:10+00:00,server02,59.73,62.03,50.36,219.01,normal,0
2026-09-10T00:06:20+00:00,server02,37.87,29.77,43.59,192.5,normal,0
2026-09-10T00:06:30+00:00,server02,84.4,35.44,91.05,292.51,cooling_fault,1
2026-09-10T00:06:40+00:00,server02,59.07,64.92,48.05,236.08,normal,0
2026-09-10T00:06:50+00:00,server02,35.73,23.24,67.29,160.87,cooling_fault,1
2026-09-10T00:07:00+00:00,server02,76.72,41.42,54.76,261.44,normal,0
2026-09-10T00:07:10+00:00,server02,48.11,88.48,49.02,221.27,normal,0
2026-09-10T00:07:20+00:00,server02,94.27,85.9,62.43,348.94,normal,0
2026-09-10T00:07:30+00:00,server02,62.14,45.01,49.74,241.99,normal,0
2026-09-10T00:07:40+00:00,server02,94.89,60.78,59.98,327.8,normal,0
2026-09-10T00:07:50+00:00,server02,31.33,66.29,41.3,166.72,normal,0
2026-09-10T00:08:00+00:00,server02,13.4,59.91,36.4,141.44,normal,0
2026-09-10T00:08:10+00:00,server02,63.91,37.42,50.57,242.84,normal,0
2026-09-10T00:08:20+00:00,server02,61.19,40.96,47.85,225.94,normal,0
2026-09-10T00:08:30+00:00,server02,73.12,39.99,54.41,256.79,normal,0
2026-09-10T00:08:40+00:00,server02,69.08,46.76,52.87,264.12,normal,0
2026-09-10T00:08:50+00:00,server02,13.6,72.95,37.41,139.33,normal,0
2026-09-10T00:09:00+00:00,server02,71.49,75.31,56.2,282.25,normal,0
2026-09-10T00:09:10+00:00,server02,74.02,50.87,82.38,270.41,cooling_fault,1
2026-09-10T00:09:20+00:00,server02,60.63,46.88,84.4,234.56,cooling_fault,1
2026-09-10T00:09:30+00:00,server02,16.57,60.04,33.59,136.29,normal,0
2026-09-10T00:09:40+00:00,server02,46.37,66.83,74.52,219.77,cooling_fault,1
